'Elapsed time','MLII','V1'
0.475,-6.290,-6.085
0.478,-6.255,-6.075
0.481,-6.210,-6.055
0.483,-6.185,-6.050
0.486,-6.160,-6.045
0.489,-6.155,-6.050
0.492,-6.145,-6.045
0.494,-6.175,-6.020
0.497,-6.190,-6.005
0.500,-6.190,-5.980
0.503,-6.160,-5.965
0.506,-6.110,-5.945
0.508,-6.080,-5.930
0.511,-6.040,-5.940
0.514,-6.005,-5.950
0.517,-5.995,-5.950
0.519,-6.010,-5.950
0.522,-6.010,-5.950
0.525,-6.035,-5.940
0.528,-6.085,-5.910
0.531,-6.125,-5.885
0.533,-6.155,-5.845
0.536,-6.160,-5.840
0.539,-6.095,-5.820
0.542,-6.025,-5.810
0.544,-6.005,-5.810
0.547,-5.970,-5.820
0.550,-5.975,-5.820
0.553,-6.025,-5.825
0.556,-6.040,-5.825
0.558,-6.075,-5.815
0.561,-6.100,-5.800
0.564,-6.075,-5.790
0.567,-6.060,-5.790
0.569,-6.055,-5.780
0.572,-6.070,-5.775
0.575,-6.080,-5.755
0.578,-6.040,-5.755
0.581,-6.035,-5.745
0.583,-6.020,-5.785
0.586,-6.050,-5.795
0.589,-6.065,-5.795
0.592,-6.065,-5.780
0.594,-6.045,-5.785
0.597,-6.035,-5.770
0.600,-6.090,-5.785
0.603,-6.155,-5.815
0.606,-6.180,-5.805
0.608,-6.170,-5.800
0.611,-6.125,-5.815
0.614,-6.060,-5.820
0.617,-6.045,-5.805
0.619,-6.040,-5.800
0.622,-6.045,-5.790
0.625,-6.050,-5.790
0.628,-6.045,-5.780
0.631,-6.050,-5.790
0.633,-6.055,-5.795
0.636,-6.045,-5.805
0.639,-6.060,-5.795
0.642,-6.105,-5.760
0.644,-6.160,-5.735
0.647,-6.195,-5.735
0.650,-6.160,-5.730
0.653,-6.095,-5.765
0.656,-6.055,-5.800
0.658,-6.025,-5.865
0.661,-6.020,-5.870
0.664,-6.080,-5.885
0.667,-6.140,-5.865
0.669,-6.190,-5.830
0.672,-6.180,-5.800
0.675,-6.140,-5.795
0.678,-6.075,-5.780
0.681,-6.010,-5.810
0.683,-5.970,-5.830
0.686,-5.990,-5.850
0.689,-6.035,-5.850
0.692,-6.095,-5.850
0.694,-6.160,-5.825
0.697,-6.165,-5.805
0.700,-6.145,-5.800
0.703,-6.095,-5.790
0.706,-6.055,-5.825
0.708,-6.025,-5.840
0.711,-6.045,-5.840
0.714,-6.060,-5.850
0.717,-6.070,-5.825
0.719,-6.075,-5.825
0.722,-6.100,-5.810
0.725,-6.095,-5.815
0.728,-6.095,-5.840
0.731,-6.105,-5.860
0.733,-6.110,-5.860
0.736,-6.085,-5.875
0.739,-6.070,-5.880
0.742,-6.050,-5.850
0.744,-6.010,-5.840
0.747,-5.985,-5.825
0.750,-6.000,-5.850
0.753,-5.995,-5.870
0.756,-6.045,-5.865
0.758,-6.080,-5.855
0.761,-6.090,-5.845
0.764,-6.100,-5.850
0.767,-6.060,-5.855
0.769,-6.020,-5.865
0.772,-6.030,-5.865
0.775,-6.040,-5.870
0.778,-6.065,-5.865
0.781,-6.035,-5.855
0.783,-5.980,-5.855
0.786,-5.940,-5.855
0.789,-5.955,-5.855
0.792,-5.990,-5.875
0.794,-5.995,-5.880
0.797,-5.975,-5.870
0.800,-5.940,-5.870
0.803,-5.880,-5.905
0.806,-5.850,-5.945
0.808,-5.820,-5.985
0.811,-5.810,-5.985
0.814,-5.820,-5.985
0.817,-5.865,-5.920
0.819,-5.900,-5.860
0.822,-5.950,-5.815
0.825,-5.950,-5.810
0.828,-5.955,-5.805
0.831,-5.940,-5.835
0.833,-5.935,-5.890
0.836,-5.960,-5.930
0.839,-5.970,-5.940
0.842,-5.995,-5.880
0.844,-5.920,-5.815
0.847,-5.845,-5.745
0.850,-5.795,-5.710
0.853,-5.770,-5.710
0.856,-5.790,-5.725
0.858,-5.860,-5.725
0.861,-5.935,-5.750
0.864,-6.020,-5.765
0.867,-6.050,-5.800
0.869,-6.030,-5.830
0.872,-6.000,-5.865
0.875,-5.960,-5.895
0.878,-5.975,-5.925
0.881,-5.990,-5.935
0.883,-6.020,-5.895
0.886,-6.070,-5.885
0.889,-6.130,-5.870
0.892,-6.170,-5.870
0.894,-6.195,-5.885
0.897,-6.205,-5.905
0.900,-6.215,-5.920
0.903,-6.190,-5.915
0.906,-6.165,-5.895
0.908,-6.120,-5.885
0.911,-6.070,-5.865
0.914,-6.050,-5.870
0.917,-6.050,-5.885
0.919,-6.075,-5.885
0.922,-6.100,-5.885
0.925,-6.130,-5.875
0.928,-6.140,-5.865
0.931,-6.115,-5.855
0.933,-6.130,-5.845
0.936,-6.120,-5.840
0.939,-6.125,-5.830
0.942,-6.130,-5.820
0.944,-6.105,-5.825
0.947,-6.085,-5.805
0.950,-6.075,-5.810
0.953,-6.030,-5.835
0.956,-6.000,-5.865
0.958,-5.985,-5.895
0.961,-6.015,-5.885
0.964,-6.090,-5.885
0.967,-6.170,-5.830
0.969,-6.180,-5.805
0.972,-6.115,-5.805
0.975,-6.030,-5.850
0.978,-5.970,-5.920
0.981,-5.970,-5.980
0.983,-6.025,-6.020
0.986,-6.070,-6.075
0.989,-6.130,-6.120
0.992,-6.115,-6.190
0.994,-6.030,-6.290
0.997,-5.905,-6.455
1.000,-5.765,-6.620
1.003,-5.610,-6.795
1.006,-5.530,-6.925
1.008,-5.490,-6.935
1.011,-5.490,-6.870
1.014,-5.490,-6.700
1.017,-5.445,-6.490
1.019,-5.305,-6.245
1.022,-5.085,-6.040
1.025,-4.840,-5.790
1.028,-4.695,-5.530
1.031,-4.710,-5.235
1.033,-4.910,-4.915
1.036,-5.290,-4.680
1.039,-5.755,-4.535
1.042,-6.175,-4.530
1.044,-6.455,-4.700
1.047,-6.635,-4.940
1.050,-6.740,-5.165
1.053,-6.820,-5.350
1.056,-6.940,-5.485
1.058,-7.070,-5.515
1.061,-7.150,-5.580
1.064,-7.230,-5.640
1.067,-7.265,-5.685
1.069,-7.270,-5.750
1.072,-7.255,-5.795
1.075,-7.220,-5.800
1.078,-7.215,-5.795
1.081,-7.215,-5.770
1.083,-7.200,-5.745
1.086,-7.180,-5.765
1.089,-7.130,-5.815
1.092,-7.055,-5.855
1.094,-6.995,-5.890
1.097,-6.965,-5.925
1.100,-6.925,-5.940
1.103,-6.825,-5.920
1.106,-6.705,-5.865
1.108,-6.565,-5.780
1.111,-6.425,-5.740
1.114,-6.325,-5.720
1.117,-6.265,-5.725
1.119,-6.235,-5.740
1.122,-6.225,-5.745
1.125,-6.235,-5.725
1.128,-6.260,-5.740
1.131,-6.290,-5.725
1.133,-6.280,-5.720
1.136,-6.225,-5.690
1.139,-6.150,-5.670
1.142,-6.090,-5.670
1.144,-6.090,-5.675
1.147,-6.115,-5.685
1.150,-6.160,-5.665
1.153,-6.200,-5.680
1.156,-6.220,-5.695
1.158,-6.210,-5.725
1.161,-6.190,-5.745
1.164,-6.170,-5.780
1.167,-6.145,-5.795
1.169,-6.125,-5.795
1.172,-6.110,-5.800
1.175,-6.130,-5.785
1.178,-6.140,-5.775
1.181,-6.180,-5.775
1.183,-6.185,-5.775
1.186,-6.190,-5.775
1.189,-6.185,-5.800
1.192,-6.165,-5.825
1.194,-6.170,-5.855
1.197,-6.195,-5.885
1.200,-6.225,-5.895
1.203,-6.250,-5.895
1.206,-6.270,-5.895
1.208,-6.290,-5.880
1.211,-6.305,-5.900
1.214,-6.325,-5.920
1.217,-6.305,-5.910
1.219,-6.290,-5.940
1.222,-6.275,-5.965
1.225,-6.275,-5.990
1.228,-6.280,-6.020
1.231,-6.280,-6.020
1.233,-6.290,-6.020
1.236,-6.310,-6.005
1.239,-6.365,-6.005
1.242,-6.415,-6.015
1.244,-6.430,-6.005
1.247,-6.410,-6.025
1.250,-6.360,-6.030
1.253,-6.305,-6.055
1.256,-6.280,-6.100
1.258,-6.285,-6.130
1.261,-6.360,-6.135
1.264,-6.440,-6.115
1.267,-6.495,-6.100
1.269,-6.475,-6.080
1.272,-6.385,-6.095
1.275,-6.320,-6.110
1.278,-6.285,-6.160
1.281,-6.295,-6.180
1.283,-6.340,-6.170
1.286,-6.385,-6.125
1.289,-6.400,-6.110
1.292,-6.410,-6.110
1.294,-6.380,-6.120
1.297,-6.325,-6.160
1.300,-6.335,-6.180
1.303,-6.325,-6.185
1.306,-6.325,-6.140
1.308,-6.305,-6.070
1.311,-6.305,-6.025
1.314,-6.285,-5.990
1.317,-6.245,-5.980
1.319,-6.195,-6.000
1.322,-6.130,-6.045
1.325,-6.090,-6.055
1.328,-6.100,-6.065
1.331,-6.120,-6.060
1.333,-6.160,-6.025
1.336,-6.165,-5.995
1.339,-6.130,-5.965
1.342,-6.095,-5.940
1.344,-6.090,-5.930
1.347,-6.065,-5.890
1.350,-6.070,-5.865
1.353,-6.065,-5.835
1.356,-6.030,-5.825
1.358,-6.010,-5.805
1.361,-6.005,-5.815
1.364,-6.040,-5.840
1.367,-6.055,-5.855
1.369,-6.020,-5.855
1.372,-5.980,-5.850
1.375,-5.950,-5.840
1.378,-5.950,-5.810
1.381,-5.975,-5.805
1.383,-6.020,-5.765
1.386,-6.055,-5.765
1.389,-6.060,-5.760
1.392,-6.065,-5.770
1.394,-6.055,-5.770
1.397,-6.035,-5.770
1.400,-5.990,-5.775
1.403,-5.950,-5.770
1.406,-5.935,-5.790
1.408,-5.945,-5.785
1.411,-5.970,-5.775
1.414,-5.985,-5.770
1.417,-5.990,-5.760
1.419,-5.990,-5.755
1.422,-5.975,-5.740
1.425,-5.960,-5.735
1.428,-5.975,-5.725
1.431,-6.025,-5.720
1.433,-6.080,-5.715
1.436,-6.095,-5.705
1.439,-6.070,-5.735
1.442,-6.020,-5.730
1.444,-5.985,-5.750
1.447,-5.995,-5.745
1.450,-6.040,-5.780
1.453,-6.050,-5.775
1.456,-6.070,-5.780
1.458,-6.055,-5.770
1.461,-6.070,-5.800
1.464,-6.110,-5.810
1.467,-6.120,-5.800
1.469,-6.105,-5.810
1.472,-6.075,-5.805
1.475,-6.040,-5.800
1.478,-6.020,-5.790
1.481,-5.995,-5.785
1.483,-5.985,-5.765
1.486,-6.000,-5.770
1.489,-6.015,-5.765
1.492,-6.015,-5.785
1.494,-6.020,-5.795
1.497,-6.050,-5.785
1.500,-6.070,-5.790
1.503,-6.100,-5.775
1.506,-6.065,-5.755
1.508,-6.015,-5.740
1.511,-5.990,-5.715
1.514,-5.990,-5.715
1.517,-6.035,-5.750
1.519,-6.065,-5.755
1.522,-6.075,-5.780
1.525,-6.060,-5.775
1.528,-6.025,-5.780
1.531,-6.025,-5.765
1.533,-6.055,-5.760
1.536,-6.080,-5.765
1.539,-6.075,-5.780
1.542,-6.060,-5.785
1.544,-6.005,-5.795
1.547,-5.995,-5.790
1.550,-5.960,-5.760
1.553,-5.965,-5.740
1.556,-5.970,-5.725
1.558,-6.000,-5.695
1.561,-6.040,-5.680
1.564,-6.045,-5.660
1.567,-6.015,-5.685
1.569,-5.975,-5.710
1.572,-5.955,-5.735
1.575,-5.975,-5.730
1.578,-5.980,-5.730
1.581,-5.980,-5.730
1.583,-5.975,-5.710
1.586,-5.985,-5.715
1.589,-6.020,-5.715
1.592,-6.025,-5.710
1.594,-6.020,-5.715
1.597,-5.990,-5.750
1.600,-5.970,-5.790
1.603,-5.950,-5.845
1.606,-5.970,-5.850
1.608,-6.015,-5.850
1.611,-6.040,-5.805
1.614,-6.065,-5.765
1.617,-6.050,-5.735
1.619,-6.030,-5.725
1.622,-5.995,-5.725
1.625,-5.985,-5.745
1.628,-5.990,-5.740
1.631,-5.975,-5.730
1.633,-5.975,-5.745
1.636,-5.980,-5.755
1.639,-5.975,-5.745
1.642,-5.955,-5.720
1.644,-5.940,-5.710
1.647,-5.910,-5.710
1.650,-5.895,-5.720
1.653,-5.875,-5.750
1.656,-5.875,-5.785
1.658,-5.855,-5.820
1.661,-5.840,-5.815
1.664,-5.840,-5.830
1.667,-5.830,-5.805
1.669,-5.830,-5.755
1.672,-5.820,-5.705
1.675,-5.825,-5.655
1.678,-5.840,-5.645
1.681,-5.870,-5.655
1.683,-5.890,-5.645
1.686,-5.925,-5.690
1.689,-5.935,-5.695
1.692,-5.905,-5.730
1.694,-5.835,-5.710
1.697,-5.790,-5.705
1.700,-5.750,-5.685
1.703,-5.775,-5.665
1.706,-5.805,-5.605
1.708,-5.840,-5.565
1.711,-5.835,-5.530
1.714,-5.820,-5.505
1.717,-5.865,-5.520
1.719,-5.940,-5.555
1.722,-6.015,-5.590
1.725,-6.045,-5.610
1.728,-6.030,-5.630
1.731,-6.005,-5.665
1.733,-5.985,-5.685
1.736,-5.955,-5.710
1.739,-5.965,-5.725
1.742,-6.000,-5.730
1.744,-6.015,-5.735
1.747,-6.025,-5.730
1.750,-6.045,-5.725
1.753,-6.055,-5.715
1.756,-6.085,-5.700
1.758,-6.095,-5.695
1.761,-6.100,-5.710
1.764,-6.105,-5.725
1.767,-6.110,-5.760
1.769,-6.085,-5.785
1.772,-6.055,-5.765
1.775,-6.025,-5.775
1.778,-6.015,-5.755
1.781,-6.045,-5.740
1.783,-6.080,-5.740
1.786,-6.110,-5.740
1.789,-6.150,-5.730
1.792,-6.145,-5.740
1.794,-6.120,-5.760
1.797,-6.095,-5.775
1.800,-6.095,-5.785
1.803,-6.115,-5.795
1.806,-6.120,-5.775
1.808,-6.095,-5.740
1.811,-6.055,-5.715
1.814,-6.060,-5.695
1.817,-6.045,-5.705
1.819,-6.075,-5.735
1.822,-6.110,-5.745
1.825,-6.130,-5.755
1.828,-6.135,-5.770
1.831,-6.125,-5.795
1.833,-6.145,-5.840
1.836,-6.155,-5.920
1.839,-6.135,-6.020
1.842,-6.035,-6.145
1.844,-5.885,-6.305
1.847,-5.730,-6.490
1.850,-5.575,-6.670
1.853,-5.470,-6.825
1.856,-5.445,-6.890
1.858,-5.475,-6.840
1.861,-5.520,-6.690
1.864,-5.490,-6.490
1.867,-5.350,-6.275
1.869,-5.125,-6.090
1.872,-4.875,-5.875
1.875,-4.700,-5.625
1.878,-4.685,-5.320
1.881,-4.860,-5.030
1.883,-5.220,-4.795
1.886,-5.655,-4.685
1.889,-6.095,-4.700
1.892,-6.455,-4.835
1.894,-6.725,-5.070
1.897,-6.890,-5.285
1.900,-6.985,-5.450
1.903,-7.020,-5.530
1.906,-7.050,-5.610
1.908,-7.065,-5.645
1.911,-7.105,-5.710
1.914,-7.165,-5.775
1.917,-7.205,-5.845
1.919,-7.240,-5.885
1.922,-7.230,-5.920
1.925,-7.205,-5.915
1.928,-7.210,-5.895
1.931,-7.205,-5.880
1.933,-7.185,-5.890
1.936,-7.140,-5.885
1.939,-7.090,-5.905
1.942,-7.025,-5.900
1.944,-6.950,-5.885
1.947,-6.875,-5.885
1.950,-6.780,-5.840
1.953,-6.650,-5.790
1.956,-6.520,-5.750
1.958,-6.405,-5.715
1.961,-6.305,-5.695
1.964,-6.240,-5.680
1.967,-6.230,-5.705
1.969,-6.235,-5.705
1.972,-6.250,-5.715
1.975,-6.270,-5.655
1.978,-6.245,-5.625
1.981,-6.225,-5.585
1.983,-6.180,-5.550
1.986,-6.135,-5.540
1.989,-6.130,-5.565
1.992,-6.110,-5.605
1.994,-6.090,-5.650
1.997,-6.100,-5.645
2.000,-6.160,-5.660
2.003,-6.245,-5.660
2.006,-6.300,-5.650
2.008,-6.320,-5.620
2.011,-6.265,-5.605
2.014,-6.205,-5.610
2.017,-6.145,-5.625
2.019,-6.115,-5.650
2.022,-6.075,-5.700
2.025,-6.075,-5.720
2.028,-6.095,-5.760
2.031,-6.125,-5.770
2.033,-6.200,-5.775
2.036,-6.270,-5.765
2.039,-6.305,-5.765
2.042,-6.295,-5.785
2.044,-6.280,-5.790
2.047,-6.265,-5.805
2.050,-6.275,-5.840
2.053,-6.275,-5.860
2.056,-6.280,-5.875
2.058,-6.280,-5.895
2.061,-6.325,-5.915
2.064,-6.360,-5.930
2.067,-6.405,-5.935
2.069,-6.425,-5.945
2.072,-6.425,-5.945
2.075,-6.415,-5.925
2.078,-6.390,-5.935
2.081,-6.360,-5.935
2.083,-6.340,-5.960
2.086,-6.320,-5.980
2.089,-6.315,-6.005
2.092,-6.345,-5.995
2.094,-6.385,-6.005
2.097,-6.405,-5.990
2.100,-6.440,-5.980
2.103,-6.460,-6.000
2.106,-6.480,-6.015
2.108,-6.480,-6.030
2.111,-6.475,-6.045
2.114,-6.425,-6.060
2.117,-6.360,-6.060
2.119,-6.330,-6.085
2.122,-6.330,-6.060
2.125,-6.320,-6.090
2.128,-6.350,-6.095
2.131,-6.385,-6.100
2.133,-6.410,-6.105
2.136,-6.435,-6.110
2.139,-6.455,-6.105
2.142,-6.440,-6.085
2.144,-6.430,-6.065
2.147,-6.395,-6.030
2.150,-6.365,-6.000
2.153,-6.320,-5.995
2.156,-6.290,-5.990
2.158,-6.285,-5.980
2.161,-6.245,-5.985
2.164,-6.245,-5.985
2.167,-6.215,-5.990
2.169,-6.185,-5.970
2.172,-6.175,-5.935
2.175,-6.155,-5.890
2.178,-6.140,-5.885
2.181,-6.135,-5.850
2.183,-6.185,-5.815
2.186,-6.250,-5.820
2.189,-6.280,-5.800
2.192,-6.190,-5.805
2.194,-6.095,-5.800
2.197,-6.005,-5.840
2.200,-5.960,-5.850
2.203,-5.965,-5.865
2.206,-5.985,-5.840
2.208,-6.040,-5.795
2.211,-6.065,-5.740
2.214,-6.070,-5.710
2.217,-6.055,-5.685
2.219,-6.055,-5.690
2.222,-6.075,-5.715
2.225,-6.090,-5.720
2.228,-6.085,-5.725
2.231,-6.070,-5.745
2.233,-6.050,-5.735
2.236,-6.055,-5.730
2.239,-6.060,-5.705
2.242,-6.085,-5.685
2.244,-6.065,-5.660
2.247,-6.085,-5.655
2.250,-6.090,-5.650
2.253,-6.095,-5.640
2.256,-6.080,-5.630
2.258,-6.110,-5.630
2.261,-6.150,-5.615
2.264,-6.200,-5.615
2.267,-6.150,-5.605
2.269,-6.070,-5.625
2.272,-5.985,-5.630
2.275,-5.935,-5.670
2.278,-5.935,-5.695
2.281,-5.955,-5.700
2.283,-6.020,-5.670
2.286,-6.080,-5.645
2.289,-6.135,-5.630
2.292,-6.160,-5.605
2.294,-6.175,-5.615
2.297,-6.140,-5.655
2.300,-6.125,-5.665
2.303,-6.115,-5.685
2.306,-6.125,-5.675
2.308,-6.140,-5.635
2.311,-6.165,-5.620
2.314,-6.155,-5.625
2.317,-6.130,-5.625
2.319,-6.070,-5.645
2.322,-6.045,-5.660
2.325,-6.035,-5.675
2.328,-6.045,-5.660
2.331,-6.070,-5.645
2.333,-6.090,-5.635
2.336,-6.135,-5.605
2.339,-6.145,-5.605
2.342,-6.115,-5.610
2.344,-6.070,-5.635
2.347,-6.025,-5.630
2.350,-6.015,-5.635
2.353,-6.045,-5.640
2.356,-6.060,-5.655
2.358,-6.075,-5.645
2.361,-6.090,-5.635
2.364,-6.095,-5.630
2.367,-6.110,-5.635
2.369,-6.125,-5.635
2.372,-6.145,-5.620
2.375,-6.165,-5.615
2.378,-6.145,-5.610
2.381,-6.110,-5.625
2.383,-6.080,-5.625
2.386,-6.065,-5.630
2.389,-6.035,-5.635
2.392,-6.035,-5.640
2.394,-6.025,-5.615
2.397,-6.030,-5.585
2.400,-6.035,-5.590
2.403,-6.060,-5.590
2.406,-6.055,-5.575
2.408,-6.055,-5.565
2.411,-6.090,-5.565
2.414,-6.105,-5.595
2.417,-6.105,-5.595
2.419,-6.070,-5.620
2.422,-6.020,-5.625
2.425,-5.955,-5.635
2.428,-5.900,-5.625
2.431,-5.895,-5.640
2.433,-5.915,-5.625
2.436,-5.970,-5.630
2.439,-6.030,-5.605
2.442,-6.075,-5.570
2.444,-6.085,-5.580
2.447,-6.065,-5.555
2.450,-6.055,-5.560
2.453,-6.030,-5.565
2.456,-6.035,-5.585
2.458,-6.045,-5.590
2.461,-6.070,-5.590
2.464,-6.075,-5.575
2.467,-6.065,-5.570
2.469,-6.055,-5.575
2.472,-6.020,-5.575
2.475,-6.020,-5.575
2.478,-5.975,-5.575
2.481,-5.955,-5.575
2.483,-5.970,-5.575
2.486,-5.990,-5.590
2.489,-5.985,-5.575
2.492,-5.970,-5.590
2.494,-5.920,-5.615
2.497,-5.915,-5.645
2.500,-5.910,-5.650
2.503,-5.885,-5.655
2.506,-5.865,-5.670
2.508,-5.865,-5.655
2.511,-5.865,-5.620
2.514,-5.880,-5.605
2.517,-5.880,-5.595
2.519,-5.850,-5.560
2.522,-5.835,-5.565
2.525,-5.835,-5.540
2.528,-5.860,-5.535
2.531,-5.880,-5.530
2.533,-5.925,-5.545
2.536,-5.960,-5.560
2.539,-5.995,-5.570
2.542,-5.975,-5.560
2.544,-5.940,-5.560
2.547,-5.870,-5.540
2.550,-5.820,-5.515
2.553,-5.780,-5.495
2.556,-5.745,-5.470
2.558,-5.760,-5.450
2.561,-5.815,-5.445
2.564,-5.895,-5.425
2.567,-6.030,-5.415
2.569,-6.080,-5.445
2.572,-6.080,-5.460
2.575,-6.050,-5.520
2.578,-6.015,-5.560
2.581,-5.975,-5.575
2.583,-5.980,-5.575
2.586,-5.990,-5.570
2.589,-6.015,-5.545
2.592,-6.010,-5.530
2.594,-6.035,-5.535
2.597,-6.085,-5.520
2.600,-6.150,-5.540
2.603,-6.205,-5.545
2.606,-6.190,-5.560
2.608,-6.170,-5.555
2.611,-6.150,-5.560
2.614,-6.125,-5.575
2.617,-6.100,-5.555
2.619,-6.085,-5.550
2.622,-6.075,-5.545
2.625,-6.070,-5.540
2.628,-6.060,-5.570
2.631,-6.040,-5.570
2.633,-5.990,-5.595
2.636,-5.965,-5.600
2.639,-5.980,-5.590
2.642,-5.990,-5.565
2.644,-6.015,-5.555
2.647,-6.020,-5.540
2.650,-6.025,-5.550
2.653,-6.020,-5.565
2.656,-6.060,-5.620
2.658,-6.055,-5.645
2.661,-6.045,-5.670
2.664,-6.055,-5.685
2.667,-6.055,-5.685
2.669,-6.095,-5.660
2.672,-6.135,-5.650
2.675,-6.150,-5.640
2.678,-6.170,-5.685
2.681,-6.170,-5.720
2.683,-6.135,-5.805
2.686,-6.060,-5.900
2.689,-5.960,-6.005
2.692,-5.845,-6.120
2.694,-5.715,-6.240
2.697,-5.580,-6.335
2.700,-5.440,-6.440
2.703,-5.340,-6.480
2.706,-5.305,-6.460
2.708,-5.310,-6.370
2.711,-5.335,-6.250
2.714,-5.310,-6.110
2.717,-5.260,-5.955
2.719,-5.110,-5.825
2.722,-4.945,-5.645
2.725,-4.830,-5.400
2.728,-4.825,-5.080
2.731,-4.985,-4.750
2.733,-5.295,-4.495
2.736,-5.725,-4.380
2.739,-6.155,-4.410
2.742,-6.535,-4.600
2.744,-6.790,-4.865
2.747,-6.965,-5.150
2.750,-7.060,-5.355
2.753,-7.105,-5.495
2.756,-7.135,-5.555
2.758,-7.140,-5.600
2.761,-7.130,-5.640
2.764,-7.140,-5.675
