'Elapsed time','MLII','V1'
1.686,-0.155,-0.205
1.689,-0.150,-0.210
1.692,-0.155,-0.185
1.694,-0.140,-0.180
1.697,-0.135,-0.180
1.700,-0.135,-0.200
1.703,-0.150,-0.220
1.706,-0.160,-0.230
1.708,-0.175,-0.200
1.711,-0.165,-0.190
1.714,-0.145,-0.170
1.717,-0.140,-0.170
1.719,-0.155,-0.200
1.722,-0.175,-0.210
1.725,-0.190,-0.200
1.728,-0.175,-0.195
1.731,-0.165,-0.195
1.733,-0.160,-0.200
1.736,-0.180,-0.200
1.739,-0.195,-0.195
1.742,-0.200,-0.180
1.744,-0.185,-0.165
1.747,-0.175,-0.155
1.750,-0.180,-0.170
1.753,-0.185,-0.195
1.756,-0.190,-0.215
1.758,-0.190,-0.200
1.761,-0.180,-0.210
1.764,-0.180,-0.175
1.767,-0.170,-0.170
1.769,-0.165,-0.175
1.772,-0.180,-0.180
1.775,-0.190,-0.170
1.778,-0.170,-0.145
1.781,-0.160,-0.135
1.783,-0.165,-0.145
1.786,-0.175,-0.155
1.789,-0.175,-0.180
1.792,-0.175,-0.185
1.794,-0.170,-0.175
1.797,-0.170,-0.165
1.800,-0.170,-0.170
1.803,-0.175,-0.190
1.806,-0.180,-0.195
1.808,-0.190,-0.190
1.811,-0.170,-0.190
1.814,-0.160,-0.180
1.817,-0.155,-0.200
1.819,-0.160,-0.215
1.822,-0.170,-0.220
1.825,-0.165,-0.210
1.828,-0.150,-0.200
1.831,-0.135,-0.200
1.833,-0.145,-0.200
1.836,-0.170,-0.205
1.839,-0.185,-0.235
1.842,-0.185,-0.235
1.844,-0.165,-0.220
1.847,-0.170,-0.225
1.850,-0.160,-0.220
1.853,-0.170,-0.235
1.856,-0.180,-0.225
1.858,-0.195,-0.195
1.861,-0.180,-0.145
1.864,-0.140,-0.090
1.867,-0.125,-0.110
1.869,-0.105,-0.190
1.872,-0.095,-0.330
1.875,-0.075,-0.430
1.878,-0.035,-0.500
1.881,0.025,-0.545
1.883,0.115,-0.610
1.886,0.220,-0.705
1.889,0.325,-0.815
1.892,0.440,-0.885
1.894,0.585,-0.905
1.897,0.710,-0.845
1.900,0.820,-0.780
1.903,0.915,-0.705
1.906,1.005,-0.620
1.908,1.055,-0.490
1.911,1.040,-0.355
1.914,0.935,-0.240
1.917,0.760,-0.145
1.919,0.555,-0.095
1.922,0.330,-0.080
1.925,0.135,-0.100
1.928,0.000,-0.140
1.931,-0.095,-0.175
1.933,-0.155,-0.200
1.936,-0.195,-0.210
1.939,-0.190,-0.210
1.942,-0.155,-0.205
1.944,-0.115,-0.175
1.947,-0.105,-0.170
1.950,-0.105,-0.170
1.953,-0.130,-0.175
1.956,-0.145,-0.185
1.958,-0.165,-0.190
1.961,-0.165,-0.175
1.964,-0.160,-0.175
1.967,-0.160,-0.170
1.969,-0.170,-0.190
1.972,-0.190,-0.215
1.975,-0.190,-0.200
1.978,-0.180,-0.215
1.981,-0.170,-0.225
1.983,-0.175,-0.235
1.986,-0.185,-0.260
1.989,-0.180,-0.290
1.992,-0.190,-0.290
1.994,-0.185,-0.275
1.997,-0.175,-0.265
2.000,-0.175,-0.265
2.003,-0.170,-0.260
2.006,-0.175,-0.270
2.008,-0.185,-0.255
2.011,-0.180,-0.230
2.014,-0.155,-0.225
2.017,-0.150,-0.220
2.019,-0.160,-0.230
2.022,-0.165,-0.235
2.025,-0.170,-0.235
2.028,-0.160,-0.225
2.031,-0.145,-0.225
2.033,-0.155,-0.235
2.036,-0.160,-0.240
2.039,-0.170,-0.255
2.042,-0.165,-0.245
2.044,-0.160,-0.230
2.047,-0.150,-0.235
2.050,-0.145,-0.235
2.053,-0.145,-0.240
2.056,-0.150,-0.255
2.058,-0.155,-0.240
2.061,-0.145,-0.225
2.064,-0.140,-0.225
2.067,-0.135,-0.225
2.069,-0.145,-0.230
2.072,-0.145,-0.235
2.075,-0.150,-0.225
2.078,-0.135,-0.210
2.081,-0.120,-0.205
2.083,-0.125,-0.205
2.086,-0.125,-0.225
2.089,-0.135,-0.230
2.092,-0.140,-0.215
2.094,-0.125,-0.210
2.097,-0.115,-0.205
2.100,-0.130,-0.205
2.103,-0.125,-0.225
2.106,-0.135,-0.260
2.108,-0.130,-0.255
2.111,-0.125,-0.245
2.114,-0.105,-0.220
2.117,-0.100,-0.225
2.119,-0.100,-0.225
2.122,-0.090,-0.235
2.125,-0.080,-0.235
2.128,-0.055,-0.235
2.131,-0.040,-0.235
2.133,-0.030,-0.245
2.136,-0.040,-0.240
2.139,-0.045,-0.250
2.142,-0.040,-0.240
2.144,-0.025,-0.240
2.147,-0.020,-0.240
2.150,-0.010,-0.225
2.153,-0.015,-0.230
2.156,-0.025,-0.230
2.158,-0.035,-0.225
2.161,-0.025,-0.225
2.164,-0.030,-0.205
2.167,-0.040,-0.205
2.169,-0.055,-0.210
2.172,-0.075,-0.210
2.175,-0.085,-0.195
2.178,-0.085,-0.175
2.181,-0.075,-0.165
2.183,-0.090,-0.170
2.186,-0.100,-0.180
2.189,-0.130,-0.185
2.192,-0.135,-0.170
2.194,-0.140,-0.140
2.197,-0.140,-0.130
2.200,-0.145,-0.135
2.203,-0.150,-0.150
2.206,-0.165,-0.190
2.208,-0.170,-0.205
2.211,-0.165,-0.210
2.214,-0.155,-0.205
2.217,-0.170,-0.185
2.219,-0.170,-0.180
2.222,-0.175,-0.180
2.225,-0.175,-0.165
2.228,-0.170,-0.160
2.231,-0.155,-0.145
2.233,-0.160,-0.145
2.236,-0.165,-0.160
2.239,-0.175,-0.165
2.242,-0.170,-0.160
2.244,-0.160,-0.150
2.247,-0.160,-0.145
2.250,-0.170,-0.155
2.253,-0.170,-0.165
2.256,-0.190,-0.180
2.258,-0.185,-0.165
2.261,-0.190,-0.160
2.264,-0.185,-0.150
2.267,-0.190,-0.170
2.269,-0.185,-0.180
2.272,-0.195,-0.195
2.275,-0.200,-0.200
2.278,-0.195,-0.210
2.281,-0.195,-0.200
2.283,-0.185,-0.205
2.286,-0.180,-0.215
2.289,-0.180,-0.225
2.292,-0.165,-0.215
2.294,-0.170,-0.195
2.297,-0.160,-0.200
2.300,-0.165,-0.185
2.303,-0.160,-0.210
2.306,-0.160,-0.230
2.308,-0.160,-0.205
2.311,-0.150,-0.190
2.314,-0.140,-0.185
2.317,-0.145,-0.195
2.319,-0.145,-0.205
2.322,-0.160,-0.205
2.325,-0.175,-0.195
2.328,-0.165,-0.185
2.331,-0.160,-0.180
2.333,-0.165,-0.195
2.336,-0.175,-0.205
2.339,-0.170,-0.255
2.342,-0.185,-0.245
2.344,-0.175,-0.235
2.347,-0.170,-0.220
2.350,-0.175,-0.220
2.353,-0.180,-0.220
2.356,-0.195,-0.240
2.358,-0.195,-0.235
2.361,-0.185,-0.250
2.364,-0.180,-0.245
2.367,-0.165,-0.245
2.369,-0.180,-0.235
2.372,-0.190,-0.250
2.375,-0.195,-0.235
2.378,-0.195,-0.220
2.381,-0.185,-0.205
2.383,-0.180,-0.200
2.386,-0.190,-0.200
2.389,-0.195,-0.215
2.392,-0.210,-0.200
2.394,-0.195,-0.185
2.397,-0.190,-0.180
2.400,-0.190,-0.180
2.403,-0.205,-0.180
2.406,-0.190,-0.180
2.408,-0.210,-0.170
2.411,-0.190,-0.155
2.414,-0.190,-0.150
2.417,-0.195,-0.140
2.419,-0.205,-0.140
2.422,-0.205,-0.155
2.425,-0.215,-0.145
2.428,-0.210,-0.135
2.431,-0.195,-0.130
2.433,-0.195,-0.140
2.436,-0.205,-0.135
2.439,-0.205,-0.145
2.442,-0.215,-0.140
2.444,-0.220,-0.115
2.447,-0.210,-0.100
2.450,-0.220,-0.105
2.453,-0.220,-0.135
2.456,-0.230,-0.160
2.458,-0.220,-0.155
2.461,-0.200,-0.145
2.464,-0.185,-0.135
2.467,-0.165,-0.135
2.469,-0.150,-0.150
2.472,-0.140,-0.185
2.475,-0.120,-0.255
2.478,-0.100,-0.335
2.481,-0.085,-0.420
2.483,-0.060,-0.475
2.486,0.000,-0.540
2.489,0.075,-0.610
2.492,0.165,-0.680
2.494,0.270,-0.790
2.497,0.365,-0.880
2.500,0.475,-0.955
2.503,0.600,-0.980
2.506,0.690,-0.935
2.508,0.770,-0.880
2.511,0.850,-0.800
2.514,0.910,-0.700
2.517,0.910,-0.555
2.519,0.835,-0.435
2.522,0.725,-0.365
2.525,0.590,-0.280
2.528,0.430,-0.245
2.531,0.250,-0.245
2.533,0.100,-0.260
2.536,0.000,-0.275
2.539,-0.065,-0.275
2.542,-0.105,-0.245
2.544,-0.120,-0.235
2.547,-0.115,-0.220
2.550,-0.105,-0.205
2.553,-0.110,-0.210
2.556,-0.135,-0.205
2.558,-0.155,-0.195
2.561,-0.165,-0.190
2.564,-0.170,-0.185
2.567,-0.165,-0.195
2.569,-0.180,-0.190
2.572,-0.195,-0.190
2.575,-0.200,-0.185
2.578,-0.200,-0.175
2.581,-0.200,-0.180
2.583,-0.210,-0.200
2.586,-0.215,-0.205
2.589,-0.210,-0.200
2.592,-0.215,-0.190
2.594,-0.215,-0.170
2.597,-0.210,-0.175
2.600,-0.225,-0.170
2.603,-0.225,-0.170
2.606,-0.240,-0.175
2.608,-0.240,-0.165
2.611,-0.245,-0.160
2.614,-0.240,-0.135
2.617,-0.240,-0.145
2.619,-0.250,-0.160
2.622,-0.260,-0.160
2.625,-0.260,-0.160
2.628,-0.250,-0.160
2.631,-0.255,-0.155
2.633,-0.255,-0.165
2.636,-0.265,-0.180
2.639,-0.275,-0.190
2.642,-0.290,-0.195
2.644,-0.285,-0.175
2.647,-0.285,-0.175
2.650,-0.295,-0.170
2.653,-0.310,-0.185
2.656,-0.315,-0.205
2.658,-0.300,-0.210
2.661,-0.265,-0.205
2.664,-0.250,-0.200
2.667,-0.235,-0.215
2.669,-0.235,-0.215
2.672,-0.235,-0.230
2.675,-0.225,-0.210
2.678,-0.205,-0.220
2.681,-0.180,-0.205
2.683,-0.170,-0.220
2.686,-0.170,-0.220
2.689,-0.175,-0.230
2.692,-0.180,-0.230
2.694,-0.165,-0.235
2.697,-0.145,-0.245
2.700,-0.150,-0.260
2.703,-0.145,-0.275
2.706,-0.135,-0.270
2.708,-0.140,-0.280
2.711,-0.140,-0.245
2.714,-0.135,-0.255
2.717,-0.125,-0.260
2.719,-0.125,-0.260
2.722,-0.120,-0.265
2.725,-0.115,-0.255
2.728,-0.115,-0.260
2.731,-0.105,-0.255
2.733,-0.100,-0.250
2.736,-0.105,-0.270
2.739,-0.105,-0.270
2.742,-0.110,-0.265
2.744,-0.100,-0.245
2.747,-0.095,-0.255
2.750,-0.085,-0.275
2.753,-0.100,-0.265
2.756,-0.100,-0.275
2.758,-0.105,-0.255
2.761,-0.095,-0.260
2.764,-0.090,-0.250
2.767,-0.095,-0.260
2.769,-0.105,-0.245
2.772,-0.115,-0.255
2.775,-0.125,-0.250
2.778,-0.120,-0.240
2.781,-0.120,-0.210
