'Elapsed time','MLII','V1'
0.984,-0.175,0.015
0.988,-0.170,0.030
0.992,-0.175,0.025
0.996,-0.180,0.030
1.000,-0.180,0.035
1.004,-0.160,0.030
1.008,-0.145,0.035
1.012,-0.150,0.020
1.016,-0.145,0.015
1.020,-0.170,0.030
1.024,-0.165,0.035
1.028,-0.170,0.030
1.032,-0.175,0.040
1.036,-0.185,0.035
1.040,-0.185,0.025
1.044,-0.185,0.035
1.048,-0.185,0.050
1.052,-0.170,0.075
1.056,-0.155,0.085
1.060,-0.155,0.075
1.064,-0.150,0.060
1.068,-0.155,0.040
1.072,-0.180,0.050
1.076,-0.180,0.060
1.080,-0.185,0.070
1.084,-0.185,0.075
1.088,-0.180,0.085
1.092,-0.170,0.085
1.096,-0.160,0.075
1.100,-0.155,0.070
1.104,-0.160,0.050
1.108,-0.165,0.065
1.112,-0.165,0.060
1.116,-0.160,0.070
1.120,-0.155,0.090
1.124,-0.145,0.095
1.128,-0.145,0.100
1.132,-0.135,0.090
1.136,-0.115,0.090
1.140,-0.065,0.095
1.144,0.045,0.100
1.148,0.210,0.060
1.152,0.390,-0.010
1.156,0.590,-0.135
1.160,0.710,-0.245
1.164,0.700,-0.335
1.168,0.435,-0.360
1.172,0.035,-0.315
1.176,-0.310,-0.195
1.180,-0.525,-0.030
1.184,-0.560,0.155
1.188,-0.515,0.270
1.192,-0.455,0.320
1.196,-0.400,0.320
1.200,-0.385,0.320
1.204,-0.395,0.305
1.208,-0.435,0.340
1.212,-0.450,0.380
1.216,-0.415,0.420
1.220,-0.365,0.445
1.224,-0.330,0.460
1.228,-0.310,0.480
1.232,-0.325,0.495
1.236,-0.350,0.505
1.240,-0.370,0.475
1.244,-0.350,0.425
1.248,-0.325,0.380
1.252,-0.290,0.315
1.256,-0.255,0.225
1.260,-0.220,0.135
1.264,-0.200,0.060
1.268,-0.180,0.010
1.272,-0.175,-0.020
1.276,-0.180,-0.020
1.280,-0.180,0.005
1.284,-0.185,0.025
1.288,-0.160,0.035
1.292,-0.130,0.035
1.296,-0.125,0.020
1.300,-0.130,0.015
1.304,-0.145,-0.010
1.308,-0.160,-0.015
1.312,-0.175,-0.010
1.316,-0.175,0.015
1.320,-0.180,0.015
1.324,-0.165,0.015
1.328,-0.160,0.000
1.332,-0.150,-0.005
1.336,-0.150,-0.010
1.340,-0.135,-0.025
1.344,-0.125,-0.015
1.348,-0.120,-0.020
1.352,-0.110,-0.025
1.356,-0.105,-0.020
1.360,-0.125,-0.025
1.364,-0.120,-0.030
1.368,-0.125,-0.040
1.372,-0.115,-0.050
1.376,-0.105,-0.055
1.380,-0.105,-0.035
1.384,-0.085,-0.025
1.388,-0.055,-0.030
1.392,-0.045,-0.050
1.396,-0.040,-0.055
1.400,-0.035,-0.065
1.404,-0.025,-0.090
1.408,-0.025,-0.090
1.412,0.000,-0.090
1.416,0.030,-0.085
1.420,0.050,-0.100
1.424,0.065,-0.115
1.428,0.070,-0.130
1.432,0.090,-0.145
1.436,0.100,-0.155
1.440,0.125,-0.165
1.444,0.145,-0.160
1.448,0.150,-0.150
1.452,0.160,-0.150
1.456,0.170,-0.150
1.460,0.165,-0.160
1.464,0.150,-0.160
1.468,0.145,-0.180
1.472,0.145,-0.175
1.476,0.150,-0.145
1.480,0.155,-0.130
1.484,0.145,-0.110
1.488,0.115,-0.100
1.492,0.090,-0.085
1.496,0.050,-0.070
1.500,0.045,-0.060
1.504,-0.010,-0.040
1.508,-0.030,-0.010
1.512,-0.045,0.025
1.516,-0.060,0.040
1.520,-0.080,0.070
1.524,-0.100,0.080
1.528,-0.115,0.080
1.532,-0.115,0.070
1.536,-0.115,0.055
1.540,-0.140,0.055
1.544,-0.150,0.070
1.548,-0.155,0.090
1.552,-0.155,0.100
1.556,-0.155,0.115
1.560,-0.155,0.110
1.564,-0.175,0.105
1.568,-0.180,0.095
1.572,-0.200,0.090
1.576,-0.190,0.090
1.580,-0.175,0.090
1.584,-0.165,0.085
1.588,-0.160,0.095
1.592,-0.160,0.100
1.596,-0.170,0.090
1.600,-0.175,0.090
1.604,-0.160,0.075
1.608,-0.170,0.080
1.612,-0.175,0.090
1.616,-0.180,0.105
1.620,-0.190,0.100
1.624,-0.175,0.100
1.628,-0.150,0.110
1.632,-0.155,0.100
1.636,-0.150,0.085
1.640,-0.155,0.070
1.644,-0.165,0.075
1.648,-0.175,0.085
1.652,-0.180,0.105
1.656,-0.195,0.105
1.660,-0.190,0.085
1.664,-0.200,0.055
1.668,-0.205,0.030
1.672,-0.200,0.030
1.676,-0.195,0.030
1.680,-0.190,0.055
1.684,-0.170,0.065
1.688,-0.170,0.075
1.692,-0.165,0.075
1.696,-0.175,0.050
1.700,-0.175,0.040
1.704,-0.170,0.040
1.708,-0.160,0.060
1.712,-0.155,0.075
1.716,-0.155,0.090
1.720,-0.135,0.085
1.724,-0.135,0.075
1.728,-0.140,0.085
1.732,-0.145,0.075
1.736,-0.155,0.070
1.740,-0.160,0.060
1.744,-0.175,0.050
1.748,-0.165,0.050
1.752,-0.160,0.080
1.756,-0.160,0.095
1.760,-0.165,0.095
1.764,-0.185,0.095
1.768,-0.175,0.085
1.772,-0.155,0.095
1.776,-0.125,0.120
1.780,-0.120,0.125
1.784,-0.135,0.135
1.788,-0.140,0.150
1.792,-0.165,0.145
1.796,-0.165,0.135
1.800,-0.160,0.130
1.804,-0.170,0.115
1.808,-0.175,0.110
1.812,-0.175,0.115
1.816,-0.155,0.125
1.820,-0.135,0.135
1.824,-0.135,0.155
1.828,-0.140,0.155
1.832,-0.150,0.140
1.836,-0.155,0.125
1.840,-0.170,0.110
1.844,-0.155,0.125
1.848,-0.145,0.140
1.852,-0.140,0.155
1.856,-0.140,0.140
1.860,-0.150,0.120
1.864,-0.160,0.100
1.868,-0.155,0.095
1.872,-0.160,0.090
1.876,-0.155,0.110
1.880,-0.150,0.115
1.884,-0.140,0.130
1.888,-0.130,0.125
1.892,-0.115,0.125
1.896,-0.095,0.145
1.900,-0.085,0.160
1.904,-0.005,0.170
1.908,0.130,0.120
1.912,0.345,0.030
1.916,0.565,-0.080
1.920,0.715,-0.190
1.924,0.665,-0.265
1.928,0.380,-0.305
1.932,-0.050,-0.245
1.936,-0.405,-0.135
1.940,-0.565,0.010
1.944,-0.590,0.185
1.948,-0.535,0.305
1.952,-0.470,0.370
1.956,-0.425,0.395
1.960,-0.400,0.395
1.964,-0.395,0.380
1.968,-0.405,0.390
1.972,-0.440,0.405
1.976,-0.430,0.440
1.980,-0.370,0.480
1.984,-0.325,0.520
1.988,-0.305,0.550
1.992,-0.305,0.560
1.996,-0.330,0.565
2.000,-0.345,0.570
2.004,-0.365,0.495
2.008,-0.355,0.435
2.012,-0.325,0.355
2.016,-0.280,0.280
2.020,-0.225,0.215
2.024,-0.190,0.160
2.028,-0.160,0.105
2.032,-0.150,0.065
2.036,-0.160,0.055
2.040,-0.170,0.045
2.044,-0.170,0.055
2.048,-0.175,0.075
2.052,-0.160,0.075
2.056,-0.135,0.080
2.060,-0.130,0.070
2.064,-0.135,0.070
2.068,-0.140,0.060
2.072,-0.150,0.065
2.076,-0.160,0.065
2.080,-0.165,0.075
2.084,-0.150,0.085
2.088,-0.140,0.090
2.092,-0.145,0.080
2.096,-0.140,0.065
2.100,-0.140,0.055
2.104,-0.140,0.025
2.108,-0.135,0.020
2.112,-0.120,0.020
2.116,-0.110,0.045
2.120,-0.100,0.050
2.124,-0.095,0.045
2.128,-0.105,0.015
2.132,-0.105,0.015
2.136,-0.110,0.005
2.140,-0.110,-0.005
2.144,-0.090,-0.005
2.148,-0.060,-0.020
2.152,-0.030,-0.025
2.156,-0.010,-0.020
2.160,-0.015,-0.035
2.164,0.005,-0.050
2.168,0.000,-0.080
2.172,0.000,-0.095
2.176,0.005,-0.100
2.180,0.025,-0.100
2.184,0.045,-0.090
2.188,0.080,-0.085
2.192,0.090,-0.105
2.196,0.105,-0.130
2.200,0.110,-0.135
2.204,0.125,-0.150
2.208,0.120,-0.140
2.212,0.120,-0.135
2.216,0.115,-0.135
2.220,0.120,-0.130
2.224,0.130,-0.115
2.228,0.110,-0.095
2.232,0.100,-0.090
2.236,0.095,-0.085
2.240,0.080,-0.055
2.244,0.065,-0.030
2.248,0.055,-0.015
2.252,0.035,0.010
2.256,0.015,0.025
2.260,0.000,0.035
2.264,-0.035,0.045
2.268,-0.065,0.060
2.272,-0.100,0.080
2.276,-0.110,0.090
2.280,-0.120,0.105
2.284,-0.125,0.120
2.288,-0.120,0.135
2.292,-0.120,0.130
2.296,-0.120,0.125
2.300,-0.115,0.120
2.304,-0.150,0.105
2.308,-0.170,0.110
2.312,-0.180,0.135
2.316,-0.185,0.135
2.320,-0.185,0.145
2.324,-0.175,0.155
2.328,-0.185,0.130
2.332,-0.180,0.125
2.336,-0.175,0.120
2.340,-0.175,0.135
2.344,-0.180,0.135
2.348,-0.175,0.140
2.352,-0.185,0.140
2.356,-0.180,0.130
2.360,-0.175,0.120
2.364,-0.195,0.105
2.368,-0.190,0.110
2.372,-0.205,0.115
2.376,-0.215,0.115
2.380,-0.200,0.130
2.384,-0.195,0.120
2.388,-0.175,0.135
2.392,-0.180,0.130
2.396,-0.185,0.115
2.400,-0.185,0.105
2.404,-0.200,0.065
2.408,-0.205,0.065
2.412,-0.205,0.070
2.416,-0.190,0.090
2.420,-0.180,0.120
2.424,-0.170,0.105
2.428,-0.160,0.115
2.432,-0.155,0.105
2.436,-0.155,0.115
2.440,-0.150,0.110
2.444,-0.145,0.115
2.448,-0.140,0.120
2.452,-0.130,0.115
2.456,-0.135,0.125
2.460,-0.145,0.110
2.464,-0.160,0.090
2.468,-0.170,0.085
2.472,-0.180,0.085
2.476,-0.175,0.085
2.480,-0.165,0.090
2.484,-0.165,0.095
2.488,-0.155,0.120
2.492,-0.165,0.140
2.496,-0.165,0.125
2.500,-0.175,0.125
2.504,-0.175,0.105
2.508,-0.185,0.100
2.512,-0.185,0.120
2.516,-0.180,0.125
2.520,-0.180,0.140
2.524,-0.165,0.155
2.528,-0.155,0.155
2.532,-0.165,0.130
2.536,-0.175,0.110
2.540,-0.190,0.100
2.544,-0.195,0.115
2.548,-0.195,0.135
2.552,-0.180,0.145
2.556,-0.165,0.150
2.560,-0.180,0.155
2.564,-0.190,0.150
2.568,-0.185,0.140
2.572,-0.180,0.145
2.576,-0.165,0.150
2.580,-0.160,0.145
2.584,-0.165,0.145
2.588,-0.155,0.135
2.592,-0.155,0.130
2.596,-0.165,0.140
2.600,-0.170,0.135
2.604,-0.185,0.120
2.608,-0.180,0.125
2.612,-0.175,0.130
2.616,-0.145,0.160
2.620,-0.110,0.190
2.624,-0.080,0.195
2.628,-0.045,0.190
2.632,-0.005,0.195
2.636,0.075,0.155
2.640,0.215,0.085
2.644,0.385,-0.010
2.648,0.530,-0.105
2.652,0.590,-0.195
2.656,0.460,-0.255
2.660,0.130,-0.280
2.664,-0.230,-0.240
2.668,-0.460,-0.125
2.672,-0.550,0.045
2.676,-0.545,0.205
2.680,-0.500,0.330
2.684,-0.455,0.405
2.688,-0.415,0.425
2.692,-0.385,0.425
2.696,-0.390,0.420
2.700,-0.395,0.415
2.704,-0.430,0.455
2.708,-0.395,0.480
2.712,-0.330,0.515
2.716,-0.280,0.565
2.720,-0.265,0.595
2.724,-0.290,0.615
2.728,-0.305,0.585
2.732,-0.325,0.510
2.736,-0.320,0.435
2.740,-0.310,0.345
2.744,-0.285,0.260
2.748,-0.240,0.190
2.752,-0.200,0.140
2.756,-0.165,0.105
2.760,-0.150,0.105
2.764,-0.150,0.095
2.768,-0.160,0.095
2.772,-0.175,0.100
2.776,-0.185,0.080
2.780,-0.175,0.075
2.784,-0.155,0.080
2.788,-0.145,0.090
2.792,-0.160,0.105
2.796,-0.160,0.080
2.800,-0.170,0.070
2.804,-0.175,0.075
2.808,-0.175,0.075
2.812,-0.165,0.075
2.816,-0.165,0.085
2.820,-0.135,0.090
2.824,-0.135,0.090
2.828,-0.150,0.095
2.832,-0.145,0.080
2.836,-0.145,0.075
2.840,-0.150,0.060
2.844,-0.140,0.065
2.848,-0.130,0.075
2.852,-0.115,0.070
2.856,-0.105,0.070
2.860,-0.095,0.050
2.864,-0.090,0.035
2.868,-0.100,0.035
2.872,-0.090,0.025
2.876,-0.085,0.020
2.880,-0.070,0.015
2.884,-0.060,0.020
2.888,-0.050,0.015
2.892,-0.030,0.015
2.896,-0.015,-0.005
2.900,-0.005,-0.015
2.904,0.020,-0.035
2.908,0.030,-0.045
2.912,0.030,-0.070
2.916,0.055,-0.075
2.920,0.075,-0.075
2.924,0.100,-0.070
2.928,0.100,-0.070
2.932,0.100,-0.085
2.936,0.110,-0.095
2.940,0.110,-0.080
2.944,0.115,-0.080
2.948,0.115,-0.070
2.952,0.115,-0.065
2.956,0.110,-0.065
2.960,0.100,-0.055
2.964,0.080,-0.030
2.968,0.055,-0.015
2.972,0.015,0.005
2.976,0.000,0.025
2.980,-0.020,0.050
2.984,-0.025,0.070
2.988,-0.030,0.100
2.992,-0.035,0.115
2.996,-0.050,0.135
3.000,-0.045,0.135
3.004,-0.095,0.130
3.008,-0.125,0.125
3.012,-0.135,0.140
3.016,-0.150,0.145
3.020,-0.145,0.160
3.024,-0.135,0.175
3.028,-0.165,0.190
3.032,-0.170,0.155
3.036,-0.180,0.155
3.040,-0.190,0.150
3.044,-0.205,0.155
3.048,-0.190,0.170
3.052,-0.180,0.195
3.056,-0.170,0.195
3.060,-0.175,0.185
3.064,-0.190,0.165
3.068,-0.195,0.160
3.072,-0.200,0.160
3.076,-0.200,0.170
3.080,-0.190,0.180
3.084,-0.180,0.185
3.088,-0.165,0.185
3.092,-0.165,0.180
3.096,-0.170,0.175
3.100,-0.175,0.180
3.104,-0.190,0.175
3.108,-0.190,0.185
3.112,-0.200,0.185
3.116,-0.200,0.170
3.120,-0.200,0.175
3.124,-0.205,0.165
3.128,-0.210,0.140
3.132,-0.210,0.120
3.136,-0.205,0.110
3.140,-0.205,0.115
3.144,-0.205,0.125
3.148,-0.200,0.145
3.152,-0.190,0.135
3.156,-0.170,0.145
3.160,-0.170,0.135
3.164,-0.170,0.140
3.168,-0.170,0.135
3.172,-0.160,0.140
3.176,-0.160,0.130
3.180,-0.155,0.130
3.184,-0.150,0.140
3.188,-0.150,0.140
3.192,-0.165,0.145
3.196,-0.170,0.135
3.200,-0.165,0.135
3.204,-0.180,0.110
3.208,-0.185,0.115
3.212,-0.195,0.130
3.216,-0.195,0.145
3.220,-0.190,0.165
3.224,-0.180,0.165
3.228,-0.170,0.155
3.232,-0.170,0.155
3.236,-0.170,0.155
3.240,-0.180,0.160
3.244,-0.185,0.180
3.248,-0.195,0.200
3.252,-0.190,0.200
3.256,-0.190,0.200
3.260,-0.190,0.195
3.264,-0.185,0.175
3.268,-0.205,0.180
3.272,-0.220,0.165
3.276,-0.220,0.170
3.280,-0.215,0.170
3.284,-0.200,0.185
3.288,-0.195,0.190
3.292,-0.195,0.195
3.296,-0.190,0.180
3.300,-0.200,0.185
3.304,-0.195,0.185
3.308,-0.210,0.180
3.312,-0.205,0.180
3.316,-0.190,0.180
3.320,-0.185,0.185
3.324,-0.185,0.180
3.328,-0.180,0.185
3.332,-0.180,0.170
3.336,-0.190,0.160
3.340,-0.190,0.165
3.344,-0.180,0.170
3.348,-0.165,0.190
3.352,-0.140,0.215
3.356,-0.105,0.250
3.360,-0.070,0.245
3.364,-0.010,0.230
3.368,0.125,0.170
3.372,0.265,0.055
3.376,0.420,-0.060
3.380,0.530,-0.170
3.384,0.505,-0.245
3.388,0.270,-0.265
3.392,-0.095,-0.225
3.396,-0.405,-0.095
3.400,-0.480,-0.055
3.404,-0.595,0.250
3.408,-0.545,0.375
3.412,-0.485,0.445
3.416,-0.425,0.455
3.420,-0.385,0.470
3.424,-0.395,0.475
3.428,-0.415,0.490
3.432,-0.410,0.520
3.436,-0.365,0.540
3.440,-0.310,0.565
3.444,-0.285,0.600
3.448,-0.290,0.635
3.452,-0.310,0.660
3.456,-0.325,0.650
3.460,-0.325,0.600
3.464,-0.315,0.525
3.468,-0.315,0.460
3.472,-0.285,0.370
3.476,-0.260,0.300
3.480,-0.230,0.235
3.484,-0.175,0.190
3.488,-0.155,0.160
3.492,-0.145,0.145
3.496,-0.145,0.130
3.500,-0.150,0.125
3.504,-0.185,0.125
3.508,-0.180,0.135
3.512,-0.170,0.125
3.516,-0.160,0.125
3.520,-0.145,0.120
3.524,-0.140,0.125
3.528,-0.150,0.135
3.532,-0.145,0.120
3.536,-0.165,0.110
3.540,-0.160,0.100
3.544,-0.170,0.105
3.548,-0.150,0.110
3.552,-0.140,0.115
3.556,-0.120,0.115
3.560,-0.125,0.105
3.564,-0.125,0.090
3.568,-0.130,0.070
3.572,-0.125,0.070
3.576,-0.125,0.065
3.580,-0.115,0.060
3.584,-0.105,0.070
3.588,-0.105,0.055
3.592,-0.085,0.040
3.596,-0.090,0.040
3.600,-0.080,0.035
3.604,-0.080,0.020
3.608,-0.070,0.010
3.612,-0.050,0.000
3.616,-0.030,0.010
3.620,-0.005,0.005
3.624,0.020,0.000
3.628,0.025,-0.005
3.632,0.030,-0.035
3.636,0.035,-0.045
3.640,0.045,-0.065
3.644,0.065,-0.070
3.648,0.075,-0.065
3.652,0.095,-0.070
3.656,0.120,-0.070
3.660,0.100,-0.080
3.664,0.105,-0.085
3.668,0.105,-0.085
3.672,0.100,-0.090
3.676,0.095,-0.080
3.680,0.100,-0.060
3.684,0.100,-0.045
3.688,0.100,-0.025
3.692,0.090,-0.010
3.696,0.065,-0.020
3.700,0.055,-0.015
3.704,0.015,0.010
3.708,-0.015,0.030
3.712,-0.040,0.075
3.716,-0.050,0.090
3.720,-0.060,0.120
3.724,-0.070,0.135
3.728,-0.095,0.135
3.732,-0.120,0.135
3.736,-0.135,0.135
3.740,-0.155,0.130
3.744,-0.165,0.150
3.748,-0.170,0.145
3.752,-0.175,0.155
3.756,-0.180,0.175
3.760,-0.185,0.185
3.764,-0.190,0.180
3.768,-0.185,0.170
3.772,-0.190,0.160
3.776,-0.205,0.165
3.780,-0.210,0.170
3.784,-0.210,0.170
3.788,-0.195,0.190
3.792,-0.190,0.185
3.796,-0.190,0.170
3.800,-0.185,0.175
3.804,-0.205,0.155
3.808,-0.205,0.165
3.812,-0.205,0.175
3.816,-0.190,0.175
3.820,-0.180,0.175
3.824,-0.170,0.165
3.828,-0.190,0.160
3.832,-0.190,0.145
3.836,-0.195,0.140
3.840,-0.200,0.135
3.844,-0.200,0.135
3.848,-0.200,0.130
3.852,-0.200,0.150
3.856,-0.200,0.155
3.860,-0.205,0.130
3.864,-0.220,0.100
3.868,-0.215,0.080
3.872,-0.210,0.080
3.876,-0.210,0.105
3.880,-0.200,0.115
3.884,-0.195,0.125
3.888,-0.175,0.145
3.892,-0.175,0.145
3.896,-0.165,0.130
3.900,-0.160,0.120
3.904,-0.155,0.105
3.908,-0.150,0.095
3.912,-0.150,0.110
3.916,-0.155,0.115
3.920,-0.170,0.135
3.924,-0.155,0.135
3.928,-0.155,0.115
3.932,-0.160,0.100
3.936,-0.185,0.085
3.940,-0.185,0.090
3.944,-0.185,0.100
3.948,-0.185,0.120
3.952,-0.175,0.140
3.956,-0.160,0.150
3.960,-0.180,0.155
3.964,-0.170,0.160
3.968,-0.190,0.170
3.972,-0.200,0.165
3.976,-0.190,0.160
3.980,-0.195,0.155
3.984,-0.180,0.160
3.988,-0.170,0.170
3.992,-0.170,0.185
3.996,-0.180,0.170
4.000,-0.185,0.160
4.004,-0.185,0.150
4.008,-0.195,0.155
4.012,-0.200,0.165
4.016,-0.200,0.180
4.020,-0.175,0.190
4.024,-0.160,0.195
4.028,-0.180,0.190
4.032,-0.185,0.180
4.036,-0.205,0.160
4.040,-0.210,0.160
4.044,-0.210,0.150
4.048,-0.210,0.160
4.052,-0.175,0.165
4.056,-0.170,0.170
4.060,-0.175,0.170
4.064,-0.190,0.165
4.068,-0.195,0.155
4.072,-0.185,0.155
4.076,-0.185,0.165
4.080,-0.180,0.175
4.084,-0.150,0.205
4.088,-0.110,0.230
4.092,-0.090,0.245
4.096,-0.045,0.240
4.100,-0.025,0.235
4.104,0.175,0.095
4.108,0.350,-0.030
4.112,0.505,-0.165
4.116,0.540,-0.265
4.120,0.350,-0.305
4.124,-0.030,-0.260
4.128,-0.395,-0.120
4.132,-0.590,0.085
4.136,-0.640,0.285
4.140,-0.585,0.425
4.144,-0.510,0.475
4.148,-0.450,0.475
4.152,-0.415,0.465
4.156,-0.435,0.475
4.160,-0.430,0.515
4.164,-0.410,0.550
4.168,-0.365,0.560
4.172,-0.330,0.585
4.176,-0.315,0.615
4.180,-0.330,0.640
4.184,-0.350,0.640
4.188,-0.355,0.605
4.192,-0.340,0.535
4.196,-0.325,0.420
4.200,-0.315,0.385
4.204,-0.265,0.215
4.208,-0.240,0.150
4.212,-0.210,0.115
4.216,-0.190,0.100
4.220,-0.180,0.095
4.224,-0.175,0.095
4.228,-0.180,0.090
4.232,-0.195,0.075
4.236,-0.200,0.070
4.240,-0.200,0.065
4.244,-0.195,0.060
4.248,-0.180,0.070
4.252,-0.170,0.085
4.256,-0.165,0.090
4.260,-0.165,0.090
4.264,-0.160,0.090
4.268,-0.160,0.070
4.272,-0.170,0.060
